"age","workclass","education_num","marital_status","occupation","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
29,"1",10,"2","7","4","1",0,0,18,"0","0"
58,"1",9,"0","3","4","0",0,0,60,"0","1"
36,"1",9,"0","13","4","0",0,0,45,"0","1"
49,"1",9,"1","3","4","1",0,0,40,"0","0"
60,"1",14,"1","9","4","1",0,0,50,"0","0"
39,"1",10,"0","11","4","0",3103,0,50,"0","1"
50,"1",12,"0","2","4","0",0,1902,40,"0","1"
30,"1",10,"2","11","4","1",0,0,48,"0","0"
55,"1",9,"1","7","4","0",0,0,40,"0","0"
64,"3",9,"1","13","4","0",0,0,20,"0","0"
29,"2",12,"2","9","2","1",0,0,40,"0","0"
40,"1",13,"0","3","4","0",7298,0,40,"0","1"
42,"1",9,"0","2","4","0",0,0,50,"0","0"
55,"1",9,"1","11","4","1",0,0,40,"0","0"
43,"1",9,"1","13","4","0",0,0,45,"0","0"
28,"1",8,"2","11","2","0",0,0,40,"0","0"
46,"3",12,"0","12","4","0",0,0,38,"0","1"
34,"1",9,"2","6","4","0",0,0,40,"0","0"
47,"1",14,"0","0","4","1",7688,0,38,"0","1"
43,"2",14,"2","3","4","1",0,0,40,"0","0"
24,"1",10,"2","0","2","1",0,0,25,"0","0"
21,"1",7,"0","2","4","0",0,0,40,"0","0"
65,"1",13,"0","2","4","0",0,0,40,"3","1"
31,"3",14,"1","0","4","1",0,0,25,"0","0"
38,"3",9,"0","0","4","0",3464,0,40,"0","0"
20,"1",10,"2","9","3","1",0,0,20,"0","0"
44,"1",10,"0","11","4","0",0,0,60,"0","0"
44,"3",14,"0","9","4","1",0,0,40,"0","0"
41,"1",16,"0","9","4","0",0,0,60,"0","1"
38,"1",9,"1","2","4","0",0,2205,40,"0","0"
24,"1",10,"0","11","3","1",0,0,30,"2","0"
24,"1",14,"2","9","4","1",0,0,45,"0","0"
39,"1",13,"2","3","4","1",0,0,35,"0","0"
48,"1",10,"1","2","4","0",3325,0,40,"0","0"
24,"3",9,"2","10","4","0",0,0,40,"0","0"
50,"1",9,"0","9","1","0",0,0,35,"4","1"
50,"3",10,"0","2","4","0",4064,0,55,"0","0"
68,"1",10,"0","0","4","0",0,0,40,"0","0"
31,"3",14,"0","9","4","0",0,0,50,"0","0"
22,"1",2,"2","2","4","0",0,0,40,"0","0"
18,"1",10,"2","9","4","0",0,0,48,"0","0"
25,"1",9,"0","6","4","0",0,0,40,"3","0"
17,"3",7,"2","0","4","1",0,0,15,"0","0"
24,"3",16,"2","9","4","1",0,0,99,"3","0"
20,"1",6,"1","11","4","1",0,0,36,"0","0"
45,"0",12,"0","0","4","0",0,0,40,"0","1"
44,"1",10,"0","2","4","1",1506,0,45,"0","0"
57,"1",4,"0","2","4","0",0,0,40,"0","0"
33,"1",13,"0","11","4","0",0,1902,55,"0","1"
22,"1",10,"2","10","1","0",0,0,24,"1","0"
41,"1",9,"1","7","4","1",0,0,40,"0","0"
51,"2",13,"0","3","4","0",0,0,40,"0","0"
46,"3",13,"1","9","4","0",0,0,40,"0","0"
52,"1",9,"1","6","4","1",0,0,38,"0","0"
50,"1",13,"0","11","4","0",0,0,40,"0","1"
26,"2",13,"2","0","4","1",0,0,50,"0","0"
17,"1",6,"2","11","2","1",0,0,12,"0","0"
64,"1",10,"0","3","4","0",0,0,40,"0","0"
51,"1",9,"0","12","4","0",0,0,40,"0","1"
28,"2",9,"0","9","4","0",0,0,35,"0","0"
39,"2",13,"1","0","4","0",0,1762,40,"0","0"
48,"1",10,"1","7","4","1",0,0,32,"0","0"
44,"1",10,"0","7","4","1",0,0,40,"0","1"
47,"1",7,"0","7","4","0",0,0,40,"0","0"
52,"1",9,"1","2","4","1",0,0,40,"0","0"
58,"1",10,"2","0","4","1",0,0,39,"0","0"
19,"1",7,"2","7","4","1",0,0,40,"0","0"
40,"1",13,"0","12","4","0",0,0,40,"0","1"
31,"1",13,"0","7","4","0",0,0,40,"3","0"
40,"3",12,"0","3","4","0",0,0,40,"0","1"
48,"2",10,"0","11","4","0",0,0,38,"0","1"
46,"1",14,"1","3","4","1",0,0,50,"0","1"
32,"1",9,"0","5","2","1",3908,0,40,"0","0"
18,"1",9,"2","6","4","0",0,0,37,"0","0"
26,"1",14,"2","3","4","1",0,0,30,"0","0"
36,"1",13,"2","11","4","1",0,0,20,"0","0"
26,"1",11,"1","11","4","1",594,0,35,"0","0"
53,"1",12,"0","3","4","0",15024,0,40,"0","1"
54,"1",10,"2","11","2","0",0,0,41,"0","0"
29,"1",10,"0","0","4","1",0,0,6,"0","0"
81,"1",14,"1","9","4","0",0,0,60,"0","0"
37,"1",14,"2","9","4","1",0,0,38,"0","1"
40,"1",11,"1","13","4","0",0,0,50,"0","1"
36,"1",10,"1","0","2","1",0,0,40,"0","0"
18,"1",8,"2","0","4","1",0,0,30,"0","0"
44,"3",7,"1","12","2","0",0,0,40,"0","0"
36,"1",9,"1","7","2","1",0,0,35,"0","0"
69,"3",16,"0","9","4","0",0,0,50,"0","1"
17,"1",8,"2","9","4","0",0,0,7,"0","0"
27,"1",9,"2","6","2","0",0,0,40,"0","0"
52,"1",12,"0","3","4","0",0,0,40,"0","0"
24,"1",12,"2","11","4","0",0,0,35,"0","0"
57,"1",13,"0","3","4","1",0,0,40,"0","0"
19,"1",6,"2","6","4","1",0,0,40,"0","0"
38,"1",9,"1","2","0","0",0,0,50,"0","0"
46,"1",4,"0","8","4","1",0,1594,24,"0","0"
21,"1",9,"0","9","4","0",0,0,40,"0","1"
29,"1",10,"2","0","4","1",0,0,40,"1","0"
33,"1",10,"1","9","4","1",0,0,40,"0","0"
26,"1",9,"0","4","4","0",0,0,70,"0","0"
28,"1",9,"1","4","4","0",0,0,55,"0","0"
26,"1",10,"0","11","4","1",0,0,40,"0","0"
37,"1",15,"0","9","4","0",0,0,6,"0","0"
49,"1",13,"0","7","4","0",0,0,40,"0","0"
28,"1",13,"0","3","4","0",0,0,55,"0","0"
57,"0",10,"1","7","4","0",0,0,40,"0","0"
60,"1",4,"0","13","4","0",0,0,40,"0","0"
20,"1",9,"2","9","4","0",0,0,25,"0","0"
38,"1",9,"0","0","4","0",0,0,42,"0","0"
51,"2",9,"0","2","4","0",3137,0,60,"0","0"
37,"1",13,"0","3","4","0",3411,0,47,"0","0"
44,"0",9,"2","2","2","1",0,0,40,"0","0"
19,"2",10,"2","7","4","1",0,0,25,"0","0"
59,"1",14,"0","2","1","1",0,0,35,"1","0"
50,"1",9,"0","7","4","0",0,0,40,"0","0"
35,"0",13,"0","2","4","0",0,0,40,"0","1"
46,"0",10,"1","6","4","0",0,0,40,"0","0"
18,"1",10,"2","11","2","0",0,0,35,"0","0"
32,"1",3,"0","6","0","0",0,0,40,"0","0"
32,"1",11,"1","7","4","1",0,0,40,"0","0"
30,"1",14,"0","3","4","0",15024,0,60,"0","1"
37,"1",13,"0","12","4","0",0,1977,40,"0","1"
38,"2",10,"0","3","4","0",0,0,80,"0","1"
36,"1",12,"1","7","4","1",0,0,37,"0","0"
56,"1",10,"0","11","4","0",0,0,40,"0","1"
35,"0",13,"1","0","4","0",0,0,40,"0","1"
56,"1",9,"1","0","4","0",0,0,41,"0","0"
17,"1",6,"2","7","4","0",0,0,14,"0","0"
46,"1",14,"0","3","4","0",0,1977,45,"0","1"
61,"3",8,"0","2","4","0",0,0,40,"0","0"
25,"1",10,"0","11","4","0",0,0,43,"0","0"
27,"1",9,"2","6","2","1",0,0,40,"0","0"
50,"2",9,"0","4","4","0",0,0,30,"0","0"
33,"2",11,"0","4","4","0",0,0,62,"0","0"
33,"1",11,"0","2","4","0",7298,0,40,"0","1"
38,"1",10,"2","4","4","0",0,0,60,"0","0"
51,"1",7,"0","6","4","0",0,0,40,"0","0"
27,"1",12,"2","11","4","0",0,0,42,"0","0"
49,"3",14,"1","9","4","1",0,0,16,"0","0"
26,"1",9,"1","6","2","1",0,0,40,"0","0"
42,"1",14,"0","3","4","0",0,0,60,"0","1"
37,"1",13,"2","6","2","0",0,1719,32,"0","0"
38,"1",10,"2","0","4","1",0,0,40,"0","0"
48,"1",9,"0","7","4","0",0,0,40,"0","1"
41,"1",13,"1","12","2","0",7430,0,45,"0","1"
33,"1",9,"0","3","4","0",4386,0,60,"0","0"
30,"1",9,"2","7","4","0",0,0,40,"3","0"
25,"3",13,"2","9","4","1",0,0,50,"0","0"
54,"2",9,"0","3","4","0",0,0,36,"0","1"
37,"1",7,"1","2","4","0",0,0,40,"0","0"
59,"2",13,"0","11","4","0",15024,0,55,"0","1"
17,"1",6,"2","11","2","1",0,0,24,"0","0"
65,"1",7,"0","9","4","0",1797,0,40,"0","0"
56,"2",9,"1","0","4","1",99999,0,40,"0","1"
57,"1",9,"1","7","4","0",0,0,38,"0","0"
33,"1",6,"2","7","2","0",0,0,20,"0","0"
41,"2",14,"0","2","4","0",0,0,65,"0","0"
45,"1",13,"1","7","1","1",0,0,40,"1","0"
50,"1",9,"0","11","4","0",0,0,48,"0","0"
18,"1",9,"2","11","4","0",0,0,25,"0","0"
26,"1",10,"0","9","1","1",0,0,40,"0","0"
61,"1",12,"0","9","4","0",0,0,2,"0","1"
67,"1",7,"0","9","4","0",0,0,40,"0","0"
41,"1",10,"0","9","4","0",0,0,40,"0","1"
29,"1",9,"2","2","4","0",0,0,50,"0","0"
27,"1",10,"2","2","2","0",0,0,40,"0","0"
35,"1",9,"1","0","4","1",0,0,38,"0","0"
37,"1",13,"2","2","4","0",0,0,90,"0","1"
22,"1",7,"2","0","4","0",0,0,40,"0","0"
25,"1",6,"2","8","4","1",0,0,24,"0","0"
26,"1",9,"0","11","4","0",0,0,50,"0","0"
27,"3",9,"1","10","4","0",0,0,40,"0","0"
26,"1",13,"2","0","4","0",6849,0,65,"0","0"
45,"1",9,"0","3","1","0",0,0,40,"0","1"
35,"1",10,"0","3","4","0",0,0,55,"0","1"
40,"3",9,"1","2","4","1",0,0,40,"0","0"
69,"1",9,"1","9","4","1",0,0,20,"0","0"
44,"1",13,"0","9","2","0",0,1977,50,"0","1"
65,"1",9,"1","3","4","1",1848,0,50,"0","0"
52,"2",10,"0","0","4","1",0,0,40,"0","1"
38,"1",9,"1","2","4","1",0,0,35,"0","0"
18,"1",7,"2","11","4","1",0,0,49,"0","0"
24,"1",11,"2","6","4","0",0,0,40,"0","0"
52,"1",10,"0","3","4","0",0,0,60,"0","0"
21,"1",9,"2","6","4","0",0,0,44,"0","0"
67,"2",16,"0","11","4","0",20051,0,40,"0","1"
64,"2",10,"1","2","4","1",0,0,8,"0","0"
25,"1",10,"2","3","2","0",0,0,40,"0","0"
34,"0",14,"0","0","4","0",0,0,50,"0","1"
39,"2",9,"0","4","4","0",0,0,50,"0","0"
26,"1",9,"2","5","4","0",0,0,52,"0","0"
19,"1",6,"2","4","4","0",0,0,25,"0","0"
35,"1",9,"0","3","4","0",0,0,50,"0","1"
26,"1",14,"2","9","4","1",0,0,40,"0","0"
38,"1",9,"1","7","4","0",0,0,35,"0","0"
45,"1",10,"0","6","4","0",0,0,65,"0","0"
18,"1",7,"2","7","4","1",0,0,28,"0","0"
51,"1",10,"1","0","4","1",0,0,63,"0","0"
36,"1",9,"1","7","2","1",0,0,28,"0","0"
37,"3",11,"2","10","4","0",4650,0,40,"0","0"
37,"1",13,"0","3","4","0",0,0,60,"0","1"
39,"0",9,"0","0","4","1",0,0,40,"0","1"
46,"3",16,"0","9","4","0",7688,0,45,"0","1"
33,"1",9,"1","11","4","1",0,0,35,"0","0"
23,"1",13,"2","0","2","1",0,0,40,"0","0"
52,"2",9,"1","11","2","0",0,0,40,"0","0"
23,"3",10,"2","9","4","0",0,0,40,"0","0"
48,"2",10,"0","3","4","0",0,0,40,"0","1"
22,"2",10,"2","9","4","1",0,0,3,"0","0"
26,"1",9,"2","0","1","0",0,0,80,"0","1"
40,"1",9,"0","2","4","0",0,0,40,"0","0"
90,"1",6,"0","3","4","0",0,0,40,"0","0"
28,"1",9,"1","11","4","1",0,0,40,"0","0"
29,"1",13,"0","7","4","0",7298,0,42,"0","1"
45,"1",11,"0","3","4","0",0,1977,50,"0","1"
43,"1",9,"0","6","2","0",0,0,40,"3","1"
17,"1",6,"2","9","4","0",0,0,8,"0","0"
49,"0",13,"0","3","4","0",0,0,40,"0","1"
27,"1",13,"2","12","4","0",0,0,50,"0","0"
60,"2",9,"1","2","4","1",0,0,40,"0","0"
33,"1",9,"0","6","3","1",0,0,40,"2","0"
53,"2",6,"0","2","4","0",0,0,50,"0","1"
19,"1",10,"2","11","4","0",0,0,40,"0","0"
28,"2",9,"1","4","4","0",0,0,40,"0","0"
22,"1",12,"2","5","4","0",0,0,20,"0","0"
48,"2",9,"0","13","4","0",0,0,60,"0","0"
76,"1",6,"0","9","4","0",1173,0,40,"0","0"
28,"1",11,"0","7","4","1",3137,0,40,"0","0"
58,"1",10,"0","11","2","0",0,0,40,"0","0"
19,"2",10,"2","2","4","1",0,0,25,"0","0"
37,"1",9,"1","9","1","1",0,0,42,"0","0"
52,"2",15,"0","9","4","0",0,0,50,"0","1"
31,"1",13,"0","6","4","0",0,0,50,"0","0"
50,"2",16,"0","9","4","0",3781,0,40,"0","0"
62,"1",9,"1","2","4","0",0,0,40,"0","0"
26,"1",13,"2","9","4","0",0,0,50,"0","0"
64,"3",9,"1","0","4","1",0,0,24,"0","0"
44,"1",15,"0","9","4","0",15024,0,80,"0","1"
28,"2",9,"1","3","4","1",0,0,40,"0","0"
19,"1",9,"2","7","4","1",0,0,52,"0","0"
39,"1",9,"2","6","4","1",0,0,10,"0","0"
39,"2",14,"0","9","4","1",0,0,40,"0","1"
36,"1",13,"2","12","4","0",0,0,40,"0","0"
39,"1",11,"0","5","4","0",0,0,49,"0","0"
51,"2",12,"2","11","4","1",0,0,25,"0","0"
28,"1",9,"2","7","4","1",0,0,32,"0","0"
57,"2",15,"0","9","4","0",0,0,30,"0","1"
40,"3",15,"1","9","2","1",0,0,40,"0","0"
27,"1",10,"1","11","4","1",0,0,40,"2","0"
32,"1",10,"2","11","4","0",0,1876,60,"0","0"
49,"3",9,"1","3","4","1",0,0,44,"0","0"
34,"2",6,"2","7","4","1",0,0,40,"0","0"
54,"1",4,"1","6","4","0",0,0,40,"0","0"
52,"1",8,"0","2","4","0",0,0,45,"0","0"
43,"1",7,"0","5","4","1",0,0,25,"0","0"
84,"1",3,"1","9","4","0",0,0,15,"0","0"
79,"1",12,"0","9","4","1",0,0,2,"0","1"
35,"1",10,"0","6","4","0",0,0,46,"0","0"
56,"1",9,"1","13","4","0",0,0,30,"0","0"
54,"1",9,"1","7","4","1",0,0,40,"0","0"
35,"1",13,"2","11","1","0",0,0,50,"0","0"
44,"2",13,"0","3","4","0",0,0,60,"0","1"
32,"1",9,"0","7","4","1",0,0,10,"0","0"
60,"1",8,"0","0","4","0",0,0,40,"0","0"
40,"1",10,"1","7","4","0",0,0,45,"0","0"
50,"1",4,"0","6","2","0",0,0,40,"0","0"
58,"1",5,"0","5","4","0",0,0,50,"0","1"
41,"1",9,"0","2","4","0",0,0,45,"0","1"
28,"1",9,"0","11","4","0",0,0,40,"0","1"
53,"1",9,"2","0","4","0",0,0,35,"0","0"
71,"1",10,"0","9","4","0",6514,0,40,"0","1"
17,"1",5,"2","9","4","1",0,0,25,"0","0"
45,"1",9,"1","11","4","1",0,0,40,"0","0"
23,"1",9,"2","5","4","1",0,0,30,"0","0"
25,"1",10,"0","11","4","0",0,0,50,"0","0"
40,"2",10,"2","2","4","0",0,0,35,"0","1"
28,"1",13,"2","3","4","1",0,0,60,"0","0"
27,"1",8,"2","13","4","0",0,0,40,"0","0"
19,"3",10,"2","0","4","0",0,0,15,"0","0"
24,"1",9,"2","5","2","0",0,0,25,"0","0"
38,"1",13,"1","9","4","0",0,0,40,"0","0"
24,"3",14,"2","0","2","1",0,0,40,"0","0"
18,"1",7,"2","7","2","0",0,0,7,"0","0"
58,"1",9,"1","3","4","1",0,0,40,"0","0"
35,"1",14,"2","9","4","0",0,0,44,"0","1"
43,"1",5,"2","6","4","1",0,0,20,"0","0"
45,"1",9,"0","6","2","0",3137,0,35,"0","0"
24,"1",9,"0","11","4","0",0,0,40,"0","0"
63,"1",5,"0","4","2","0",0,0,40,"0","0"
40,"1",5,"0","6","4","0",0,0,40,"0","0"
21,"1",13,"2","7","4","0",0,0,20,"0","0"
20,"3",10,"0","7","4","0",0,0,40,"0","0"
42,"1",9,"0","6","4","1",7298,0,40,"0","1"
49,"1",10,"0","9","4","0",0,0,20,"0","1"
47,"0",9,"0","2","4","0",0,0,40,"0","0"
48,"2",9,"0","2","4","0",0,0,36,"0","0"
61,"1",4,"0","13","4","0",0,1651,40,"0","0"
23,"1",12,"0","9","4","0",0,0,40,"0","0"
35,"3",13,"0","3","4","0",0,0,40,"0","1"
46,"1",10,"0","4","4","1",0,0,20,"0","0"
18,"1",8,"2","7","4","0",0,0,25,"0","0"
28,"2",13,"2","9","4","0",0,0,50,"0","1"
62,"1",13,"0","9","4","0",0,0,4,"0","0"
57,"1",9,"0","11","4","0",0,0,40,"0","0"
56,"1",4,"0","2","4","0",0,0,40,"0","0"
30,"1",10,"2","2","4","0",0,0,55,"2","0"
53,"3",13,"1","9","4","1",0,0,57,"0","0"
44,"3",9,"0","10","4","0",0,0,38,"0","0"
22,"1",10,"0","5","4","0",0,0,28,"0","0"
25,"1",11,"2","0","4","0",0,0,40,"0","0"
30,"2",4,"0","4","4","0",0,0,40,"0","0"
51,"1",11,"1","0","4","1",0,0,38,"0","0"
17,"1",7,"2","8","4","1",0,0,24,"0","0"
46,"3",13,"0","10","4","0",0,0,40,"0","1"
50,"3",10,"0","0","4","0",0,0,40,"0","1"
34,"1",10,"2","3","4","1",0,0,50,"0","0"
42,"1",14,"0","9","4","0",0,0,50,"0","0"
41,"0",13,"0","0","4","0",0,0,40,"0","0"
32,"1",13,"2","7","3","0",0,0,40,"0","0"
47,"1",10,"0","9","4","0",0,0,70,"0","0"
50,"1",10,"0","11","4","0",0,0,40,"0","0"
77,"1",4,"1","8","4","1",0,0,23,"0","0"
33,"1",9,"1","3","4","0",0,0,40,"0","0"
47,"2",9,"0","6","4","0",0,0,48,"0","0"
64,"1",7,"0","13","4","0",0,0,40,"0","0"
34,"1",9,"0","3","4","0",0,0,50,"0","0"
34,"3",9,"2","9","2","1",0,0,35,"0","0"
67,"3",14,"2","3","4","1",15831,0,72,"0","1"
37,"3",9,"2","7","4","0",0,0,40,"0","0"
22,"1",10,"2","9","4","1",0,0,29,"0","0"
50,"2",16,"1","11","4","0",0,0,64,"0","0"
60,"1",13,"0","3","4","0",0,0,45,"0","1"
46,"3",13,"1","9","4","1",0,0,43,"0","0"
44,"1",13,"0","2","4","0",7298,0,40,"0","1"
43,"1",9,"0","11","4","1",0,0,44,"3","0"
48,"1",14,"0","9","4","0",0,0,40,"0","1"
36,"1",9,"2","0","4","1",2907,0,40,"0","0"
48,"1",10,"2","0","4","1",0,0,43,"0","0"
37,"1",10,"0","0","4","0",0,0,40,"0","0"
51,"1",14,"0","11","4","0",0,0,40,"0","1"
52,"1",14,"0","9","4","0",0,0,45,"0","1"
27,"1",3,"2","11","1","1",0,0,20,"1","0"
43,"3",14,"0","3","4","0",0,0,40,"0","1"
23,"1",9,"2","7","2","0",0,0,25,"0","0"
66,"1",12,"0","6","4","0",5556,0,40,"3","1"
37,"2",6,"0","7","4","1",2635,0,40,"0","0"
35,"1",10,"2","0","4","1",0,0,40,"0","0"
42,"3",13,"0","9","4","0",5178,0,40,"0","1"
49,"1",6,"2","7","4","1",0,0,38,"2","0"
51,"3",13,"0","9","4","1",0,0,40,"0","1"
71,"0",9,"1","3","4","0",0,0,9,"0","0"
50,"3",14,"0","9","4","1",0,1902,40,"0","1"
63,"1",9,"1","0","4","1",0,0,40,"0","0"
41,"3",14,"2","9","4","1",0,0,35,"0","0"
24,"3",10,"2","6","4","1",0,0,40,"0","0"
41,"3",10,"1","7","4","1",0,0,45,"0","0"
33,"3",12,"0","0","4","0",0,0,40,"0","0"
42,"3",10,"0","2","2","0",0,0,40,"0","0"
23,"1",13,"2","11","1","0",0,0,40,"0","0"
49,"1",11,"1","9","4","1",0,0,38,"0","0"
28,"2",8,"0","2","4","0",0,0,40,"0","0"
31,"1",3,"0","5","4","0",0,0,56,"0","0"
28,"1",13,"2","0","2","0",0,0,35,"0","0"
37,"1",7,"0","2","4","0",0,0,25,"0","0"
51,"3",13,"0","9","4","0",0,0,26,"0","0"
25,"1",11,"0","11","4","0",0,0,41,"0","0"
49,"2",9,"0","3","4","0",0,0,50,"0","0"
47,"1",9,"1","11","4","1",0,0,45,"0","0"
48,"3",9,"0","7","4","0",0,0,40,"0","0"
41,"3",9,"1","0","4","1",0,0,40,"0","0"
26,"1",9,"2","9","4","1",0,0,16,"0","0"
46,"1",9,"0","5","2","0",0,0,40,"0","0"
17,"1",6,"2","11","4","1",0,0,20,"0","0"
34,"1",7,"1","5","4","0",0,0,43,"0","0"
44,"1",9,"2","0","4","1",0,0,30,"0","0"
23,"1",12,"2","7","4","1",0,0,20,"0","0"
35,"1",10,"2","9","1","0",4650,0,20,"0","0"
30,"1",13,"2","13","4","0",4865,0,40,"0","0"
65,"1",10,"0","9","1","0",0,0,20,"0","0"
34,"1",13,"0","11","4","0",0,0,45,"0","0"
34,"0",15,"0","9","4","0",0,0,40,"0","1"
39,"1",11,"0","0","4","0",0,0,40,"0","0"
28,"1",11,"0","0","4","0",2407,0,40,"0","0"
53,"3",14,"0","3","4","0",7688,0,70,"0","1"
34,"1",7,"2","13","4","0",0,0,40,"0","0"
53,"1",4,"0","4","4","0",0,0,45,"0","0"
54,"2",14,"1","9","4","0",0,0,50,"0","1"
32,"1",10,"1","11","4","1",0,0,40,"0","0"
39,"3",13,"2","9","4","0",0,0,35,"0","0"
39,"1",10,"1","6","4","1",0,0,40,"0","0"
29,"1",9,"0","3","4","0",0,0,40,"3","0"
43,"1",9,"0","2","4","0",0,0,42,"0","1"
39,"1",14,"0","0","4","0",0,0,40,"0","0"
45,"1",10,"1","3","4","1",0,0,40,"0","0"
36,"1",10,"0","6","4","0",0,0,40,"0","0"
71,"1",11,"1","9","4","1",0,0,40,"0","0"
43,"3",10,"1","0","4","1",594,0,20,"0","0"
31,"1",9,"2","11","2","1",0,0,58,"0","0"
39,"1",9,"0","3","4","0",0,0,60,"0","1"
32,"1",13,"0","9","4","1",0,1902,32,"0","1"
45,"3",9,"0","2","2","0",0,0,40,"0","1"
43,"1",10,"0","9","4","0",0,0,48,"0","1"
32,"1",11,"0","13","4","0",0,0,40,"0","0"
43,"2",13,"2","11","4","1",0,0,60,"0","0"
34,"1",13,"0","0","4","0",0,0,27,"0","0"
66,"2",10,"0","9","4","0",0,0,40,"0","0"
37,"1",11,"0","2","4","0",0,1887,40,"0","1"
46,"2",12,"0","3","4","1",0,0,40,"0","0"
41,"1",13,"2","9","4","0",0,0,40,"0","1"
63,"1",9,"0","5","2","0",0,0,40,"0","0"
55,"1",9,"0","5","4","0",3103,0,40,"0","1"
28,"1",5,"2","2","4","0",0,0,50,"0","1"
37,"1",13,"0","9","4","0",0,0,55,"0","1"
63,"1",9,"0","9","4","0",0,0,20,"0","0"
43,"1",13,"0","9","4","0",0,0,42,"0","1"
30,"2",11,"2","2","4","0",0,0,60,"0","0"
36,"3",14,"0","9","4","1",0,0,60,"0","1"
54,"1",13,"0","11","4","0",0,0,40,"0","1"
36,"0",13,"0","0","4","0",0,0,50,"0","1"
78,"2",13,"0","3","4","0",0,2392,40,"0","1"
77,"1",13,"0","3","4","0",0,0,50,"0","1"
28,"1",9,"0","7","1","1",0,0,40,"1","0"
39,"2",9,"0","2","4","0",0,0,72,"0","1"
37,"1",13,"1","12","1","0",0,0,40,"1","0"
34,"1",11,"0","9","4","0",7298,0,45,"0","1"
22,"3",13,"2","9","4","1",0,0,35,"0","0"
54,"1",13,"2","7","4","1",0,0,50,"0","0"
36,"1",6,"0","2","4","0",0,0,40,"0","0"
62,"2",9,"1","0","4","1",0,0,30,"0","0"
40,"1",10,"0","11","4","0",0,0,40,"0","1"
47,"2",10,"1","9","2","1",0,0,40,"0","0"
38,"1",13,"0","11","4","0",0,0,70,"0","1"
28,"1",3,"2","2","4","0",0,0,40,"2","0"
46,"1",13,"1","9","4","1",0,0,40,"0","0"
22,"1",10,"0","7","4","0",0,0,35,"0","0"
37,"1",9,"1","11","4","1",0,0,25,"0","0"
69,"1",6,"1","6","4","1",0,0,28,"2","0"
53,"1",13,"2","7","1","1",0,0,21,"1","1"
20,"1",9,"2","11","2","1",0,0,35,"0","0"
22,"1",13,"2","9","4","0",0,0,50,"0","0"
48,"1",5,"0","2","4","0",0,0,44,"0","0"
40,"0",14,"0","9","4","0",0,0,40,"0","1"
68,"1",10,"0","9","4","0",0,0,20,"0","0"
39,"1",10,"1","7","4","1",0,1721,55,"0","0"
57,"1",9,"0","12","2","0",0,1887,40,"0","1"
23,"1",6,"2","7","4","0",0,0,60,"0","0"
25,"3",13,"0","9","4","1",0,0,38,"0","1"
22,"1",9,"2","9","2","0",0,0,40,"0","0"
23,"1",8,"2","8","4","0",0,0,30,"0","0"
41,"3",13,"0","9","4","0",0,0,45,"0","1"
25,"1",10,"2","6","4","1",0,0,25,"0","0"
58,"1",10,"0","11","4","0",0,0,40,"0","0"
33,"1",9,"1","11","1","0",0,0,45,"1","0"
28,"1",14,"0","9","4","0",0,0,48,"0","0"
19,"1",7,"2","6","4","1",0,0,25,"0","0"
68,"1",1,"2","6","4","0",0,0,10,"0","0"
33,"3",9,"0","2","4","0",0,0,40,"0","1"
24,"1",9,"1","3","4","1",0,0,40,"0","0"
44,"2",9,"0","4","4","0",0,0,50,"0","0"
31,"1",9,"1","2","4","1",0,0,40,"0","0"
29,"1",9,"1","0","4","1",0,0,40,"0","0"
65,"1",5,"1","11","4","1",0,0,40,"0","0"
41,"1",9,"1","11","4","0",0,0,30,"0","0"
33,"2",10,"0","2","4","0",0,0,50,"0","1"
22,"2",9,"2","4","4","0",0,0,40,"0","0"
41,"1",9,"0","9","4","0",0,1902,40,"0","1"
66,"1",9,"0","7","2","0",0,0,4,"0","0"
38,"1",10,"1","11","4","0",0,0,60,"0","0"
43,"1",9,"0","6","4","0",0,0,42,"0","1"
40,"3",10,"0","5","4","0",0,0,40,"0","0"
30,"1",9,"2","11","4","1",0,0,35,"0","0"
35,"1",13,"0","0","4","0",0,0,40,"0","0"
41,"1",14,"0","9","4","0",15024,0,50,"0","1"
33,"3",13,"2","9","0","0",0,0,60,"0","0"
36,"1",13,"0","3","4","0",0,0,55,"0","1"
33,"2",13,"0","9","4","0",0,0,60,"0","0"
53,"1",9,"0","3","4","0",0,0,60,"0","1"
27,"1",13,"2","11","4","0",0,0,45,"0","0"
22,"1",13,"2","5","4","1",0,0,15,"0","0"
26,"1",9,"0","11","2","0",0,0,36,"0","0"
64,"1",9,"0","11","4","1",0,0,21,"0","0"
48,"1",10,"1","0","4","1",0,0,45,"0","0"
26,"1",10,"2","11","4","1",0,0,40,"0","0"
35,"2",13,"0","9","4","0",0,0,40,"0","0"
46,"1",10,"0","11","4","0",0,0,40,"0","1"
65,"2",10,"1","3","4","1",0,0,45,"0","0"
53,"1",9,"1","6","4","0",6849,0,40,"0","0"
18,"1",3,"2","7","4","0",0,0,54,"0","0"
34,"2",15,"0","9","4","0",0,0,55,"0","1"
28,"1",9,"2","6","4","1",0,0,40,"0","0"
61,"1",13,"0","9","4","0",0,0,10,"0","0"
59,"1",13,"0","9","4","0",5013,0,40,"0","0"
32,"1",14,"2","3","4","1",13550,0,60,"0","1"
31,"1",13,"0","9","4","1",0,0,35,"0","0"
81,"1",2,"0","9","4","0",0,0,15,"3","0"
